Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel
RISE-RPTVERFAPP,142.103.33.36,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:35:34Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,3c3ab2d24c59499295cd7654bb4d35e4,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTVERFAPP,142.103.33.36,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:39:09Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,3c3ab2d24c59499295cd7654bb4d35e4,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTVERFAPP,142.103.33.36,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T15:39:09Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,3c3ab2d24c59499295cd7654bb4d35e4,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTVERFAPP,142.103.33.36,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:39:09Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,3c3ab2d24c59499295cd7654bb4d35e4,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKSBXAPP,142.103.33.19,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Microsoft SQL Server 2016 (64-bit),CVE-2020-0618,"A remote code execution vulnerability exists in Microsoft SQL Server Reporting Services when it incorrectly handles page requests, aka 'Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability'.",open,HIGH,2020-07-07T23:28:19Z,,0,8.8,3.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0618,"http://packetstormsecurity.com/files/156707/SQL-Server-Reporting-Services-SSRS-ViewState-Deserialization.html, http://packetstormsecurity.com/files/159216/Microsoft-SQL-Server-Reporting-Services-2016-Remote-Code-Execution.html",Update Microsoft Sql Server 2016,Install patch for Microsoft Sql Server 2016 on Microsoft Windows Server 2016 1607 x64 (Server): Update KB5001092 CU or Security Update KB4583460 GDR,https://www.catalog.update.microsoft.com/Search.aspx?q=5001092,GRP-Win-Servers,FalconGroupingTags/RISe,89aa3d5d52f34ac986b77b863958697b,60,Easily Accessible (high),Windows,Microsoft SQL Server 2016 (64-bit) 13.0.5026.0,,O
RISE-CLKSBXAPP,142.103.33.19,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:46:47Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,89aa3d5d52f34ac986b77b863958697b,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKSBXAPP,142.103.33.19,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:46:47Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,89aa3d5d52f34ac986b77b863958697b,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKSBXAPP,142.103.33.19,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:22:18Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,89aa3d5d52f34ac986b77b863958697b,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:48:36Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:48:36Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T16:18:57Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T20:29:49Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T16:18:57Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVSQL6,10.7.144.68,Server,Windows Server 2016,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T16:18:57Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,306871cd49184a4fa867d4d5dca9de2a,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-HCPPRODAPP,137.82.116.211,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:45:57Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,89695b8c9ef84f4ab74993ed08f222ae,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-HCPPRODAPP,137.82.116.211,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:51:52Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,89695b8c9ef84f4ab74993ed08f222ae,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-HCPPRODAPP,137.82.116.211,Server,Windows Server 2012 R2,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:45:57Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,FalconGroupingTags/RISe,89695b8c9ef84f4ab74993ed08f222ae,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:37:37Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:59:31Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:59:31Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:58:18Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T15:59:31Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTDEVAPP,142.103.33.28,Server,Windows Server 2016,ead.ubc.ca,"ExR Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:37:37Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,12467e7546354eb48dbcb2546bf430d0,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-EXRPRODPW,10.7.16.235,Server,Windows Server 2016,ead.ubc.ca,"Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T20:08:38Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,6b6d0ec61fd34872892507fcd5384b61,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-EXRPRODPW,10.7.16.235,Server,Windows Server 2016,ead.ubc.ca,"Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:34Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,6b6d0ec61fd34872892507fcd5384b61,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-EXRPRODPW,10.7.16.235,Server,Windows Server 2016,ead.ubc.ca,"Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:41:34Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,6b6d0ec61fd34872892507fcd5384b61,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-SCTFSDEV,142.103.33.29,Server,Windows Server 2016,ead.ubc.ca,"Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:29:38Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,0afc6048b8c545b385928c8ba2b5aefc,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
